	wl	a_mean	a_std	a_median	a_IQR
0	412.0	0.651590243902	0.00467463792375	0.65167	0.00639
1	440.0	0.386289556541	0.00249119084032	0.38626	0.00325
2	488.0	0.213509135255	0.00224826953838	0.21337	0.00331
3	510.0	0.168618580931	0.00179807470602	0.16864	0.002345
4	532.0	0.163361330377	0.00194590852918	0.16333	0.00289
5	555.0	0.124670487805	0.00200988694689	0.12465	0.002815
6	650.0	0.0745075609756	0.00175446422152	0.07458	0.002145
7	676.0	0.0841638137472	0.00171075931183	0.08429	0.0021
8	715.0	0.0645777827051	0.00164345109971	0.06468	0.002265
