	wl	a_mean	a_std	a_median	a_IQR
0	412.0	0.617012328042	0.00410072695661	0.61732	0.00548
1	440.0	0.354835608466	0.0025370606789	0.3548	0.00348
2	488.0	0.194446243386	0.0021710089732	0.19426	0.00292
3	510.0	0.150544708995	0.00183798471533	0.1504	0.00236
4	532.0	0.145967089947	0.00183683744673	0.14585	0.00262
5	555.0	0.111135185185	0.00200087762462	0.11105	0.00277
6	650.0	0.0601780952381	0.00155116276614	0.06013	0.00195
7	676.0	0.0723065079365	0.00169212207075	0.07229	0.00222
8	715.0	0.0408299470899	0.00165090996744	0.04088	0.00244
