	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	-0.104130021834	0.00465921704803	-0.10419	2.17083035006e-05	0.0061225
1	440.0	0.0114271834061	0.00425477038662	0.0113	1.81030710429e-05	0.00516
2	488.0	0.135053842795	0.00403777421969	0.13485	1.63036206492e-05	0.004795
3	510.0	0.131226550218	0.0037817772064	0.131115	1.43018388388e-05	0.00455
4	532.0	0.204079432314	0.00386443013211	0.203825	1.4933820246e-05	0.0051225
5	555.0	0.159342379913	0.00356076814971	0.15911	1.2679069816e-05	0.0044525
6	650.0	0.172819606987	0.00331544549626	0.17271	1.09921788386e-05	0.00458
7	676.0	0.18364779476	0.00335667729084	0.183645	1.12672824348e-05	0.00477
8	715.0	0.190101113537	0.00310546279884	0.190125	9.64389919496e-06	0.00427
