	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	-0.170087152542	0.00254021318414	-0.17001	6.45268302087e-06	0.003435
1	440.0	-0.0573530847458	0.0021065593162	-0.05736	4.43759215266e-06	0.00325
2	488.0	0.0800185762712	0.00187576324786	0.07998	3.51848776202e-06	0.002905
3	510.0	0.0759470508475	0.00174242240308	0.07603	3.03603583074e-06	0.00255
4	532.0	0.14398640678	0.0017473536757	0.14394	3.05324486798e-06	0.00226
5	555.0	0.102722338983	0.00183931912693	0.10258	3.38309485069e-06	0.00235
6	650.0	0.119850033898	0.00196088181231	0.11963	3.84505748184e-06	0.00275
7	676.0	0.132374508475	0.00172883459599	0.13235	2.9888690603e-06	0.002525
8	715.0	0.130695694915	0.00168510868111	0.13067	2.83959126715e-06	0.00226
