	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	0.305248258197	0.0269894498522	0.300015	0.000728430403322	0.01551
1	440.0	0.390083319672	0.0256332284479	0.3862	0.000657062400661	0.019205
2	488.0	0.482058678279	0.0239843988822	0.48025	0.000575251389738	0.021465
3	510.0	0.457184262295	0.0228541654323	0.456185	0.000522312877609	0.0226775
4	532.0	0.512169805328	0.0217984161754	0.511205	0.000475170947757	0.02023
5	555.0	0.459467315574	0.021554787914	0.458755	0.000464608882017	0.020795
6	650.0	0.44750727459	0.0206198372385	0.44758	0.000425177687744	0.0231825
7	676.0	0.445501577869	0.0197270039408	0.447405	0.000389154684482	0.024285
8	715.0	0.443639805328	0.019824179757	0.444345	0.000392998103039	0.0241175
