	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	0.652249454148	0.00515831540945	0.65221	2.66082178633e-05	0.0066825
1	440.0	0.385790938865	0.00335039587337	0.385515	1.12251525083e-05	0.004195
2	488.0	0.21558510917	0.00335185308966	0.21539	1.12349191347e-05	0.004105
3	510.0	0.170842772926	0.0026937886973	0.17063	7.2564975457e-06	0.0033975
4	532.0	0.16450639738	0.00272540313027	0.164205	7.42782222249e-06	0.003455
5	555.0	0.126186135371	0.00290586295577	0.125945	8.44403951774e-06	0.003505
6	650.0	0.0753734934498	0.00243281685187	0.07525	5.91859783475e-06	0.0032825
7	676.0	0.0856099563319	0.00240972101272	0.085365	5.80675535914e-06	0.003135
8	715.0	0.0652167030568	0.00215578531671	0.06509	4.64741033176e-06	0.0028025
