	wl	c_mean	c_std	c_median	c_IQR
0	412.0	-0.0106417985012	0.0039944795359	-0.01078	0.00512
1	440.0	0.0936519317236	0.00383264383492	0.09354	0.00521
2	488.0	0.21445367194	0.00358999822502	0.21429	0.00472
3	510.0	0.20697203164	0.00348693406911	0.2071	0.00487
4	532.0	0.272822139883	0.00351281855026	0.27291	0.00497
5	555.0	0.231212314738	0.00373931254433	0.2312	0.00528
6	650.0	0.244499017485	0.00360929887474	0.24459	0.00511
7	676.0	0.247965695254	0.00382753554789	0.2482	0.0056
8	715.0	0.23726480433	0.00366995973854	0.23759	0.00553
