	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	0.667257263581	0.00494463636259	0.667385	2.44494287582e-05	0.0069025
1	440.0	0.403642303823	0.00317846911035	0.40363	1.01026658854e-05	0.0044475
2	488.0	0.233879245473	0.00276296182391	0.23384	7.63395804039e-06	0.00368
3	510.0	0.185215331992	0.00240253146546	0.185285	5.77215744254e-06	0.0033425
4	532.0	0.178314104628	0.00243998861972	0.17829	5.95354446437e-06	0.0035
5	555.0	0.140774889336	0.00236467129431	0.140785	5.59167033014e-06	0.003285
6	650.0	0.0880547987928	0.00199415743028	0.08808	3.97666385676e-06	0.00258
7	676.0	0.0979503521127	0.0019695386143	0.098	3.87908235323e-06	0.00255
8	715.0	0.0613041448692	0.00181180689721	0.061295	3.28264423277e-06	0.00245
