wl	mean	std
412.0	0.4011588544998217	0.06322666865996722
440.0	0.3111921376717257	0.058308456830426125
488.0	0.20025499306039696	0.05424832041287759
510.0	0.16761523692299107	0.053025921734161714
532.0	0.1318598480932771	0.051792846776197984
555.0	0.1036976594866682	0.050906349452889015
650.0	0.032685323441783876	0.048431030957387565
676.0	0.028060601548508868	0.04748950216854275
715.0	0.0	0.04903737680530259
