wl	mean	std
412.0	0.604465106133	0.140311190628
440.0	0.573976312963	0.137149584077
488.0	0.425640865213	0.134236781557
510.0	0.365080582278	0.129199535937
532.0	0.303145752142	0.130002038232
555.0	0.278909658664	0.128112880995
650.0	0.220778227834	0.129396491629
676.0	0.258653470144	0.129803565263
715.0	0.164029403313	0.127902482705
