wl	mean	std
412.0	5.160686372611753	1.7077382816281734
440.0	4.77750255061569	1.6894442443024342
488.0	4.0054395543714145	1.5924523427242008
510.0	3.715266256340824	1.3597092387359369
532.0	3.3977603370636538	1.2909177672769878
555.0	3.1557539682200124	1.127929345969847
650.0	2.396799487863807	1.0603226820020606
676.0	2.234080201623021	1.1206884055158104
715.0	1.9979981249073675	1.2172693327698418
