	Unnamed: 0	wl	c_mean	c_std	c_median	c_IQR
0	0.0	412.0	1.75235225315	0.847499945226	1.6100325	0.0062675
1	1.0	440.0	1.232817368	0.838698103443	1.088585	0.004775
2	2.0	488.0	0.866191229471	0.790610568009	0.7192125	0.00476375
3	3.0	510.0	0.757824863806	0.672456018684	0.6091525	0.00481125
4	4.0	532.0	0.749188240737	0.637656959768	0.59359	0.00459625
5	5.0	555.0	0.640089583331	0.554430642364	0.5025175	0.00456875
6	6.0	650.0	0.526119309074	0.520883977046	0.38919	0.0045025
7	7.0	676.0	0.526700745684	0.551386875486	0.382585	0.004205
8	8.0	715.0	0.493907678608	0.600663757888	0.35069	0.00417625
