	Unnamed: 0	wl	c_mean	c_std	c_median	c_IQR
0	0.0	412.0	10.7021655785	4.87570037985	9.81551	6.281151875
1	1.0	440.0	9.90465240864	4.8357171384	8.98419375	6.019924375
2	2.0	488.0	9.66583705195	4.7950475159	8.74186875	6.240499375
3	3.0	510.0	9.46839025063	4.76675422213	8.44192125	5.94587875
4	4.0	532.0	9.40292363642	4.74223978776	8.39753625	6.00795875
5	5.0	555.0	8.82340919644	4.48494128356	7.78503625	5.438758125
6	6.0	650.0	9.17840140447	4.7441970962	8.15683375	5.397885625
7	7.0	676.0	8.58542403649	4.21710096108	7.71911375	5.304535625
8	8.0	715.0	8.93940890231	4.37643597022	7.9481325	5.251005625
