	Unnamed: 0	wl	a_mean	a_std	a_median	a_IQR
0	0.0	412.0	24.8670632486	23.9357260007	6.9788775	48.59131875
1	1.0	440.0	24.5011474809	26.0020238083	4.4830375	50.66763875
2	2.0	488.0	23.6101232097	27.1328559348	2.3595025	53.06867
3	3.0	510.0	23.2148673549	27.1559968098	1.8728475	53.9381575
4	4.0	532.0	22.3500393575	26.6520756343	1.5082625	52.90144625
5	5.0	555.0	22.3869954139	26.9602805865	1.22122	53.6212225
6	6.0	650.0	21.9554429212	27.0715103634	0.760475	52.3240825
7	7.0	676.0	22.0599799204	27.1480425327	0.7889425	52.50222875
8	8.0	715.0	22.3253729531	27.6371264023	0.504655	53.67482
