	Unnamed: 0	wl	a_mean	a_std	a_median	a_IQR
0	0.0	412.0	5.16177146217	0.0550251256012	5.15157333333	0.0289716666667
1	1.0	440.0	3.20800303456	0.0542042659095	3.19780666667	0.027005
2	2.0	488.0	1.61268492612	0.0526470200953	1.60266333333	0.02402
3	3.0	510.0	1.24249789477	0.0497610002107	1.232325	0.0227608333333
4	4.0	532.0	0.984084601859	0.0502675533891	0.974813333333	0.0220016666667
5	5.0	555.0	0.772679735997	0.0502360185304	0.763395	0.0227783333333
6	6.0	650.0	0.354720038135	0.046616467827	0.345223333333	0.0218308333333
7	7.0	676.0	0.344581326707	0.0490047985409	0.33509	0.022025
8	8.0	715.0	0.21329786176	0.0486713221485	0.20341	0.0172008333333
