	Unnamed: 0	wl	a_mean	a_std	a_median	a_IQR
0	0.0	412.0	2.58844804	0.0707441440014	2.56285	0.041235
1	1.0	440.0	1.72102661933	0.0693696186593	1.69567166667	0.0402241666667
2	2.0	488.0	0.966644789559	0.0690009680539	0.942296666667	0.0378641666667
3	3.0	510.0	0.772083301969	0.0655835353216	0.748466666667	0.037265
4	4.0	532.0	0.638295459761	0.0652826985177	0.614583333333	0.03863
5	5.0	555.0	0.533177413978	0.0642912535499	0.508566666667	0.0380375
6	6.0	650.0	0.331019741416	0.0643215405596	0.306751666667	0.0345808333333
7	7.0	676.0	0.368576444666	0.0650156315612	0.344413333333	0.0357616666667
8	8.0	715.0	0.237928916477	0.0638896982615	0.214141666667	0.0336133333333
