	Unnamed: 0	wl	a_mean	a_std	a_median	a_IQR
0	0.0	412.0	9.19402903404	0.0920573018716	9.19624	0.01474
1	1.0	440.0	5.48266954222	0.0251237819793	5.48289333333	0.0074125
2	2.0	488.0	2.49935133946	0.0113063542884	2.49934833333	0.006315
3	3.0	510.0	1.89195563081	0.0111257060112	1.89114666667	0.00643833333333
4	4.0	532.0	1.45340832902	0.0130273117734	1.45274666667	0.00665
5	5.0	555.0	1.13716682307	0.0143576361288	1.13645333333	0.00666833333333
6	6.0	650.0	0.39389147783	0.0117462096591	0.393536666667	0.00457333333333
7	7.0	676.0	0.490413106221	0.0149760915284	0.489511666667	0.00700916666667
8	8.0	715.0	0.237571586299	0.0132905741063	0.23687	0.00453166666667
