	Unnamed: 0	wl	c_mean	c_std	c_median	c_IQR
0	0.0	412.0	3.77556407106	0.00575580323228	3.77527	0.00742666666667
1	1.0	440.0	2.31585336135	0.00483133105689	2.31542	0.00598
2	2.0	488.0	1.18809086002	0.00437268534551	1.18762333333	0.00536166666667
3	3.0	510.0	0.913309160882	0.0042215522193	0.912866666667	0.004925
4	4.0	532.0	0.775619472986	0.00439794873429	0.775106666667	0.00512166666667
5	5.0	555.0	0.598665912785	0.00404358355319	0.598236666667	0.00489333333333
6	6.0	650.0	0.308440066746	0.00374537679376	0.308193333333	0.00475666666667
7	7.0	676.0	0.285017263009	0.00359225637501	0.284666666667	0.004275
8	8.0	715.0	0.256191560669	0.00377793423172	0.25599	0.00474
