	Unnamed: 0	wl	c_mean	c_std	c_median	c_IQR
0	0.0	412.0	0.340133421053	0.00626773419078	0.341265	0.0089675
1	1.0	440.0	0.427664432133	0.00603626047509	0.42821	0.00811
2	2.0	488.0	0.517507437673	0.00480068051113	0.517605	0.0068525
3	3.0	510.0	0.496603379501	0.00434827737888	0.496555	0.0066825
4	4.0	532.0	0.554531842105	0.00361857667554	0.5541	0.0050175
5	5.0	555.0	0.503071218837	0.00392079698503	0.502645	0.005265
6	6.0	650.0	0.47506031856	0.0041336111945	0.47463	0.006255
7	7.0	676.0	0.483044030471	0.00345275141473	0.483075	0.0044475
8	8.0	715.0	0.456787590028	0.00363232047324	0.45659	0.004895
