	Unnamed: 0	wl	c_mean	c_std	c_median	c_IQR
0	0.0	412.0	8.64303859929	0.0785364528865	8.628775	0.0802616666667
1	1.0	440.0	6.72726295598	0.0775947987147	6.71635666667	0.0748633333333
2	2.0	488.0	5.05318106828	0.0724726804039	5.04115	0.07247
3	3.0	510.0	4.5728048585	0.0690678485486	4.56108666667	0.0710758333333
4	4.0	532.0	4.2213228962	0.0686616268585	4.20892666667	0.065965
5	5.0	555.0	3.8701042253	0.0694506796886	3.858425	0.064145
6	6.0	650.0	3.06324159316	0.0686575984645	3.05043166667	0.0639983333333
7	7.0	676.0	2.92105104129	0.0656968522825	2.90971833333	0.0644575
8	8.0	715.0	2.7250444384	0.0627593078918	2.714695	0.058765
