	Unnamed: 0	wl	a_mean	a_std	a_median	a_IQR
0	0.0	412.0	0.687725999254	0.0156380569797	0.687807692308	0.00848663461538
1	1.0	440.0	0.420264482975	0.0106008228701	0.418400576923	0.00853442307692
2	2.0	488.0	0.243817522275	0.00859054229982	0.242008076923	0.00759644230769
3	3.0	510.0	0.19557823928	0.00890223032297	0.193124230769	0.00824134615385
4	4.0	532.0	0.186940741312	0.00889388701186	0.184563076923	0.00848759615385
5	5.0	555.0	0.149554154793	0.00973079219028	0.146536923077	0.00989951923077
6	6.0	650.0	0.0933602784076	0.00813515587068	0.0919709615385	0.00588894230769
7	7.0	676.0	0.109870950135	0.0138355958682	0.102786153846	0.0182036538462
8	8.0	715.0	0.0717953903983	0.00801552169539	0.0700011538462	0.00624192307692
