	Unnamed: 0	wl	c_mean	c_std	c_median	c_IQR
0	0.0	412.0	10.1121827143	0.136436063869	10.1160333333	0.147565833333
1	1.0	440.0	6.37580365172	0.106616228461	6.369715	0.0925691666667
2	2.0	488.0	3.36741531116	0.0855820738017	3.35353333333	0.0449783333333
3	3.0	510.0	2.67842538862	0.0823000204896	2.66469166667	0.036115
4	4.0	532.0	2.22575072907	0.0828080559616	2.21157166667	0.0358616666667
5	5.0	555.0	1.81619482446	0.0799366558161	1.80153333333	0.035825
6	6.0	650.0	1.01367505313	0.0774103190449	1.00006166667	0.0366775
7	7.0	676.0	0.924780403127	0.0807803507714	0.910463333333	0.0374083333333
8	8.0	715.0	0.80377126318	0.0786847692958	0.78958	0.03679
