wl	c_mean	c_std	c_median	c_var	c_IQR
412.0	0.0116416339869	0.00494434348292	0.01097	2.44465324771e-05	0.005755
440.0	0.123173442266	0.0046250899109	0.12228	2.13914566839e-05	0.00547
488.0	0.253075272331	0.00466886716597	0.25219	2.17983206134e-05	0.00575
510.0	0.240116993464	0.00433181997588	0.23926	1.87646643035e-05	0.005015
532.0	0.312058191721	0.00429647611247	0.31159	1.8459706985e-05	0.004795
555.0	0.269702657952	0.0045026421543	0.2691	2.02737863696e-05	0.005575
650.0	0.28413664488	0.00430599790713	0.28383	1.85416179762e-05	0.00557
676.0	0.29201037037	0.0048234963123	0.29137	2.32661166748e-05	0.006105
715.0	0.291389455338	0.00408503370338	0.29122	1.66875003577e-05	0.005085
