mean	std
0.87242667379	0.363795246938
0.650148100583	0.182508277304
0.407183335848	0.109849700109
0.342363265055	0.104999164098
0.281581025842	0.093362673096
0.245199893469	0.0911088878605
0.169019658587	0.0853236345292
0.182476953365	0.0891618585559
0.125753591964	0.0822005167528
