wl	mean	std
412.0	0.4355685202042059	0.039556515339949916
440.0	0.3437056121700963	0.034792427415561135
488.0	0.22859113285641675	0.03125174356494441
510.0	0.1798406323160684	0.03018126907108827
532.0	0.13757038960841772	0.028406827032453483
555.0	0.10078055666101426	0.027365425100484175
650.0	0.058712931387231104	0.024432947052349996
676.0	0.08186579439146058	0.02494765095175915
715.0	0.030920230855231434	0.02125996671522877
