wl	mean	std
412.0	3.093076969192235	0.03385555494616682
440.0	2.571176492534293	0.027684523696371477
488.0	2.0584412681134228	0.023422695543869596
510.0	1.8560379099730557	0.023080110357583884
532.0	1.6737934685990727	0.02101057867212336
555.0	1.5397100396935284	0.02065783416725629
650.0	1.2109416356713165	0.018021730101404704
676.0	1.2009378485046085	0.017601933639427893
715.0	1.023731902826725	0.017496285533806933
