wl	mean	std
412.0	0.8206338074078063	0.1490429636464486
440.0	0.6146206011773034	0.14485055325868554
488.0	0.4159010958566487	0.13536572165553828
510.0	0.35678445748189	0.13723813604443832
532.0	0.301827053147556	0.12983774277768864
555.0	0.262457338479792	0.12678526133898235
650.0	0.1844833290596844	0.1278729417724486
676.0	0.19357726605443437	0.13355968191397227
715.0	0.1497502256082135	0.1243578026278434
