	wl	a_mean	a_std	a_median	a_IQR
0	412.0	2.60632946552	0.105174626059	2.56414	0.042165
1	440.0	1.74018941379	0.104900289304	1.698785	0.0449125
2	488.0	0.985414844828	0.103001804046	0.944725	0.04112
3	510.0	0.789144051724	0.0976626634568	0.749495	0.0394575
4	532.0	0.656623344828	0.0974221370395	0.6169	0.04304
5	555.0	0.550632241379	0.0958825262093	0.51106	0.042825
6	650.0	0.350245465517	0.0991581337027	0.31021	0.039615
7	676.0	0.385954793103	0.0970332135655	0.346725	0.0377375
8	715.0	0.254721810345	0.0962683887519	0.21619	0.03425
