	wl	c_mean	c_std	c_median	c_IQR
0	412.0	3.73292380032	0.0353027875586	3.72893	0.03914
1	440.0	3.08446869565	0.0342902487654	3.08049	0.03641
2	488.0	2.44185885668	0.039165007499	2.43456	0.03367
3	510.0	2.21253167472	0.0356069437379	2.20702	0.03721
4	532.0	2.06171161031	0.0377860504938	2.05542	0.03574
5	555.0	1.86726119163	0.0339067749562	1.86111	0.03354
6	650.0	1.43089307568	0.0347506051613	1.42616	0.03247
7	676.0	1.38648463768	0.0294872511502	1.38166	0.03156
8	715.0	1.25899342995	0.0296742411919	1.25494	0.03364
