	wl	c_mean	c_std	c_median	c_IQR
0	412.0	1.31227635417	0.00664976936639	1.311255	0.009925
1	440.0	0.83950515625	0.00513350469676	0.839225	0.0067625
2	488.0	0.524059401042	0.0050526709743	0.52349	0.0068875
3	510.0	0.429223359375	0.00479971593111	0.42846	0.0064875
4	532.0	0.429165625	0.00466738336688	0.428445	0.005835
5	555.0	0.346264661458	0.00415330682558	0.346215	0.0052925
6	650.0	0.267708880208	0.00428052100807	0.26676	0.00565
7	676.0	0.267897890625	0.00366190700344	0.26754	0.0047375
8	715.0	0.261252708333	0.00401286110706	0.260455	0.0054475
