	wl	c_mean	c_std	c_median	c_IQR
0	412.0	22.833179652	0.455749533203	22.79471	0.48555
1	440.0	20.017412645	0.459840224328	19.95897	0.460075
2	488.0	16.9333033411	0.442879173922	16.88024	0.46489
3	510.0	15.9522338747	0.41673045115	15.90786	0.43224
4	532.0	15.0871425058	0.411528975703	15.03579	0.40185
5	555.0	14.2332393503	0.40257258425	14.17491	0.436015
6	650.0	11.9808876798	0.400533067549	11.92571	0.42251
7	676.0	11.6104110441	0.376455440038	11.57528	0.456575
8	715.0	10.6411097216	0.353986594062	10.60253	0.364565
