	wl	c_mean	c_std	c_median	c_IQR
0	412.0	23.1040023256	0.624783472116	23.02863	0.71489
1	440.0	20.2725596512	0.628833128701	20.17744	0.67835
2	488.0	17.1917593798	0.593768959564	17.102265	0.627465
3	510.0	16.1889053876	0.572915768498	16.115085	0.6141775
4	532.0	15.3175568023	0.544777764754	15.24791	0.5910525
5	555.0	14.4730460853	0.541515296179	14.39348	0.55805
6	650.0	12.210742345	0.500908588478	12.133475	0.536345
7	676.0	11.8185585465	0.498155097908	11.748435	0.5273475
8	715.0	10.8513504457	0.463025208632	10.798515	0.4971525
