	wl	a_mean	a_std	a_median	a_IQR
0	412.0	42.7812293128	47.8586472081	7.005955	97.1656775
1	440.0	44.552315868	51.9936274215	4.518585	101.3195275
2	488.0	44.8972476492	54.2580353903	2.397495	106.12542
3	510.0	44.5947139331	54.3049884041	1.911485	107.865405
4	532.0	43.2276257052	53.2975907661	1.545165	105.7937925
5	555.0	43.5876279476	53.9151327828	1.25666	107.235535
6	650.0	43.1833298553	54.1388387715	0.79421	104.641865
7	676.0	43.3621235624	54.290657482	0.820435	104.9964775
8	715.0	44.178415	55.2706862369	0.53725	107.344
