	wl	a_mean	a_std	a_median	a_IQR
0	412.0	6.88966119639	0.0150127433551	6.8879	0.02067
1	440.0	4.59270257336	0.0120799545512	4.58923	0.01903
2	488.0	2.54860589165	0.0114521980465	2.54548	0.01692
3	510.0	2.13232984199	0.011063081351	2.12943	0.01668
4	532.0	1.79048869074	0.0110011973475	1.7879	0.016605
5	555.0	1.57160939052	0.010369258509	1.56967	0.014415
6	650.0	0.96833227991	0.00950707911966	0.96689	0.015115
7	676.0	1.40107397291	0.0103772325633	1.39987	0.0152
8	715.0	0.75092979684	0.0087384711226	0.75037	0.012635
