	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	9.88907195	0.0296472514999	9.8816	0.000878959521501	0.040105
1	440.0	5.950054075	0.0201576280367	5.94573	0.000406329968065	0.02743
2	488.0	2.7710255	0.0145129069597	2.7687	0.000210624468421	0.014395
3	510.0	2.083945675	0.0126837669248	2.08238	0.000160877943403	0.0135075
4	532.0	1.5919164	0.0123925238616	1.59042	0.000153574647659	0.0133675
5	555.0	1.2210354	0.0130360455487	1.218505	0.000169938483549	0.0132175
6	650.0	0.47661355	0.0123735080374	0.47495	0.00015310370115	0.01364
7	676.0	0.4323322	0.011929252883	0.430205	0.000142307074346	0.0144275
8	715.0	0.2714018	0.0113245938481	0.26991	0.000128246425825	0.01295
