	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	4.239384	0.242641182943	4.23035	0.0588747436602	0.01644
1	440.0	2.4369779604	0.0487071769955	2.43518	0.00237238909087	0.00717
2	488.0	1.09992483168	0.0445504655306	1.09979	0.00198474397899	0.00438
3	510.0	0.819111207921	0.114746983368	0.81543	0.013166870192	0.00428
4	532.0	0.629009188119	0.274198908082	0.62986	0.0751850411936	0.00424
5	555.0	0.474481386139	0.230942121754	0.4749	0.0533342636005	0.00451
6	650.0	0.179822594059	0.128404101901	0.18357	0.0164876133851	0.00329
7	676.0	0.169927564356	0.0395468031413	0.16952	0.0015639496387	0.00304
8	715.0	0.0978931683168	0.0329665932137	0.09771	0.00108679626812	0.00289
