	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	3.6581767	0.00568604593773	3.65766	3.2331118406e-05	0.00473
1	440.0	2.21120545	0.00599551589311	2.21029	3.59462108246e-05	0.0052375
2	488.0	1.150933025	0.0059252147661	1.14976	3.51081700244e-05	0.00606
3	510.0	0.8968569	0.00536734780372	0.895785	2.88084224461e-05	0.0059825
4	532.0	0.776087975	0.00518408999943	0.775395	2.68747891222e-05	0.0059975
5	555.0	0.61632595	0.00499659639518	0.61569	2.49659755363e-05	0.0065425
6	650.0	0.3703137	0.00482208752827	0.369825	2.32525281303e-05	0.0061875
7	676.0	0.3450477	0.00482182114017	0.34507	2.32499591078e-05	0.0066875
8	715.0	0.305765125	0.0047015651406	0.305385	2.21047147713e-05	0.0061075
