	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	16.1638554962	2.92128664038	15.92892	8.53391563525	3.93268
1	440.0	12.3506087532	2.68357374867	12.25896	7.20156806453	4.12599
2	488.0	9.49233167939	2.77555757217	9.22455	7.70371983642	3.85748
3	510.0	8.74025366412	2.75705876912	8.6991	7.60137305636	4.18723
4	532.0	8.39978890585	2.73781023366	8.26114	7.49560487552	3.82964
5	555.0	7.93433132316	2.62933744216	7.68774	6.91341538476	3.42146
6	650.0	7.25717633588	2.64053518191	7.05296	6.97242604692	3.76062
7	676.0	7.06527022901	2.60537779977	6.895	6.78799347955	3.963
8	715.0	6.8861835369	2.68573931674	6.63645	7.21319567748	3.52001
