	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	3.76320844156	0.00539614490693	3.76234	2.91183798566e-05	0.00752
1	440.0	2.30484797403	0.00389990258283	2.30437	1.52092401556e-05	0.00461
2	488.0	1.17704620779	0.00347059615413	1.17652	1.2045037665e-05	0.00409
3	510.0	0.902505246753	0.00299662075371	0.90208	8.97973594156e-06	0.00383
4	532.0	0.76426412987	0.003277168149	0.76396	1.07398310768e-05	0.00354
5	555.0	0.58804438961	0.00308781580772	0.58772	9.53460646239e-06	0.00374
6	650.0	0.29672974026	0.00237788682777	0.29661	5.65434576569e-06	0.00288
7	676.0	0.274043194805	0.00234351119361	0.27391	5.49204471456e-06	0.00303
8	715.0	0.243728597403	0.00248118683935	0.24351	6.15628813176e-06	0.00308
