	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	1.27156771111	0.00461271621434	1.271865	2.1277150874e-05	0.006385
1	440.0	0.805772911111	0.00372995186963	0.806045	1.39125409498e-05	0.004665
2	488.0	0.496273177778	0.00394886094929	0.49677	1.55935027968e-05	0.0045075
3	510.0	0.402025088889	0.00369777512305	0.402305	1.36735408607e-05	0.0044275
4	532.0	0.405816111111	0.00341347000766	0.40609	1.16517774932e-05	0.00409
5	555.0	0.321501244444	0.00364770040844	0.321785	1.33057182697e-05	0.0046275
6	650.0	0.245328977778	0.00354949368383	0.24577	1.25989054115e-05	0.004665
7	676.0	0.245286577778	0.00360614086794	0.24562	1.30042519594e-05	0.0049
8	715.0	0.238933244444	0.00390218734364	0.23953	1.52270660648e-05	0.0049525
