	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	0.657599205128	0.00444917988849	0.657605	1.97952016802e-05	0.0057975
1	440.0	0.390206564103	0.00261079142523	0.390135	6.81623186606e-06	0.0035275
2	488.0	0.220045615385	0.00225187736719	0.2201	5.07095167688e-06	0.002865
3	510.0	0.172662615385	0.00173774647403	0.172715	3.01976280799e-06	0.0024
4	532.0	0.167581205128	0.00188566199676	0.16775	3.55572116604e-06	0.0026625
5	555.0	0.128290230769	0.00199747236113	0.12832	3.9898958335e-06	0.0025325
6	650.0	0.0765450512821	0.00184029892297	0.07653	3.3867001259e-06	0.0025575
7	676.0	0.086367974359	0.00170337325976	0.086375	2.90148046207e-06	0.0023375
8	715.0	0.0667001025641	0.00158942843998	0.06679	2.5262827658e-06	0.001995
