	wl	a_mean	a_std	a_median	a_var	a_IQR
0	412.0	62.1746209878	53.7665808359	72.80865	2890.84521478	111.835965
1	440.0	66.9647656459	58.765746123	71.79967	3453.4129174	124.414455
2	488.0	68.4186166869	60.8557386314	72.77114	3703.42092437	129.4525125
3	510.0	69.0468487082	60.9269995556	88.744615	3712.09927485	128.8648625
4	532.0	67.3645281459	59.7360910077	86.776085	3568.40056889	126.1744425
5	555.0	67.9924414666	60.3300385221	87.941345	3639.71354808	127.4963825
6	650.0	65.6649908131	59.8952887831	59.818965	3587.44561841	129.0316825
7	676.0	65.8779422416	60.0399512125	60.16862	3604.7957416	129.3912325
8	715.0	67.2364154787	60.9791282151	62.49756	3718.45407788	131.56421
