	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	-0.0895729268293	0.00315742445554	-0.08963	9.96932919241e-06	0.004545
1	440.0	0.0181920620843	0.00254996644085	0.01823	6.50232884947e-06	0.003695
2	488.0	0.139672926829	0.00224888759493	0.13966	5.05749541463e-06	0.00323
3	510.0	0.135720177384	0.00222288320571	0.13576	4.94120974624e-06	0.00274
4	532.0	0.205629312639	0.00211307889473	0.20569	4.46510241537e-06	0.00279
5	555.0	0.163537827051	0.00216975445129	0.16349	4.70783437891e-06	0.002995
6	650.0	0.182731552106	0.00253799637226	0.18261	6.44142558561e-06	0.003445
7	676.0	0.18781751663	0.00218118195207	0.1877	4.75755470806e-06	0.00317
8	715.0	0.193960886918	0.00191039184185	0.19398	3.64959698941e-06	0.00256
