	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	8.626676851	0.100558892313	8.60707	0.0101120908231	0.09881
1	440.0	6.71312788018	0.0993345181176	6.6973	0.00986734648965	0.09217
2	488.0	5.03953821813	0.0949532625723	5.02207	0.00901612207313	0.09064
3	510.0	4.55952847926	0.0801572886171	4.5427	0.00642519091845	0.08189
4	532.0	4.21026662058	0.0825818302456	4.19128	0.00681975868672	0.07665
5	555.0	3.8615281106	0.0874548379677	3.84588	0.00764834868396	0.07702
6	650.0	3.05459804916	0.0748348496956	3.04033	0.00560025472896	0.069465
7	676.0	2.91459267281	0.0784374197017	2.89836	0.00615242880946	0.074955
8	715.0	2.71817431644	0.0721095648384	2.7053	0.00519978934119	0.065685
