	wl	c_mean	c_std	c_median	c_var	c_IQR
0	412.0	1.60421793201	0.00317396851103	1.60413	1.0074076109e-05	0.0046
1	440.0	1.0844831728	0.0025863672567	1.08455	6.68929558653e-06	0.00417
2	488.0	0.716288356941	0.00247000853825	0.7162	6.10094217905e-06	0.00381
3	510.0	0.606681246459	0.00253552321768	0.60678	6.42887798738e-06	0.00383
4	532.0	0.591023399433	0.00242806151677	0.5912	5.8954827292e-06	0.00403
5	555.0	0.500515042493	0.00234077700797	0.5006	5.47923700103e-06	0.00374
6	650.0	0.387527875354	0.00263530041118	0.3877	6.94480825715e-06	0.00403
7	676.0	0.380833087819	0.0021776450311	0.38092	4.74213788147e-06	0.00314
8	715.0	0.349220113314	0.00258054290638	0.34927	6.65920169167e-06	0.00393
